year,utilityNumber,utilityName,state,part,serviceType,dataType,ownership,baCode,resRev,resSales,resCust,resPrice,comRev,comSales,comCust,comPrice,indRev,indSales,indCust,indPrice,transRev,transSales,transCust,transPrice,totalRev,totalSales,totalCust,totalPrice
2006,14054,Town of Oak Creek,CO,A,Bundled,O,Municipal,,324,3583,476,9.04,171,1926,76,8.88,0,0,0,,0,0,0,,495,5509,552,8.99
2006,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,,5901,54778,4707,10.77,8746,90438,2633,9.67,3611,48859,171,7.39,0,0,0,,18258,194075,7511,9.41
2006,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,,886,13106,1495,6.76,2204,33128,673,6.65,24587,503275,11,4.89,0,0,0,,27677,549509,2179,5.04
2006,12698,Aquila Inc,CO,A,Bundled,O,Investor Owned,,64422,571970,79507,11.26,58951,707768,11792,8.33,34889,544431,101,6.41,0,0,0,,158262,1824169,91400,8.68
2006,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,,12967,134738,15034,9.62,7871,99832,3111,7.88,1668,34979,10,4.77,0,0,0,,22506,269549,18155,8.35
2006,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,,43240,405204,38560,10.67,14136,162020,3232,8.72,4945,86341,13,5.73,0,0,0,,62321,653565,41805,9.54
2006,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,,7533,66740,8452,11.29,3432,34956,869,9.82,9351,94144,2620,9.93,0,0,0,,20316,195840,11941,10.37
2006,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,18134,145248,19597,12.48,7713,66809,2536,11.54,5704,87146,6,6.55,,,,,31551,299203,22139,10.55
2006,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,,11111,93620,9839,11.87,8858,86699,2228,10.22,69,507,47,13.61,0,0,0,,20038,180826,12114,11.08
2006,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,8719,66303,10072,13.15,3141,31173,891,10.08,0,0,0,,0,0,0,,11860,97476,10963,12.17
2006,15257,"Poudre Valley R E A, Inc",CO,A,Bundled,O,Cooperative,,28818,387229,25933,7.44,5957,65270,5311,9.13,29563,492072,1308,6.01,0,0,0,,64338,944571,32552,6.81
2006,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,756701,8557673,1103578,8.84,959565,12955311,207635,7.41,330012,5660827,332,5.83,1921,24707,1,7.78,2048199,27198518,1311546,7.53
2007,7826,City of Gunnison,CO,A,Bundled,O,Municipal,,1524,25129,3279,6.06,2259,40325,889,5.6,,,,,,,,,3783,65454,4168,5.78
2007,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,,8120,72739,8531,11.16,3547,37539,1399,9.45,690,7847,7,8.79,0,0,0,,12357,118125,9937,10.46
2007,7478,Town of Granada,CO,A,Bundled,O,Municipal,,331,2482,231,13.34,82,773,26,10.61,0,0,0,,0,0,0,,413,3255,257,12.69
2007,7563,"Grand Valley Rrl Pwr Line, Inc",CO,A,Bundled,O,Cooperative,,14841,138005,13393,10.75,6795,66973,2130,10.15,818,13249,7,6.17,0,0,0,,22454,218227,15530,10.29
2007,8777,City of Holyoke,CO,A,Bundled,O,Municipal,,866,10881,929,7.96,778,10168,252,7.65,0,0,0,,0,0,0,,1644,21049,1181,7.81
2007,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,50846,571645,44006,8.89,33276,463824,8899,7.17,5418,80245,23,6.75,0,0,0,,89540,1115714,52928,8.03
2007,8751,Town of Holly,CO,A,Bundled,O,Municipal,,351,3121,426,11.25,343,3046,154,11.26,23,164,17,14.02,0,0,0,,717,6331,597,11.33
2007,8311,Town of Haxtun,CO,A,Bundled,O,Municipal,,397,3843,459,10.33,210,2623,129,8.01,0,0,0,,0,0,0,,607,6466,588,9.39
2007,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,,4780,48503,4877,9.86,4736,54248,1289,8.73,20216,223718,2039,9.04,0,0,0,,29732,326469,8205,9.11
2007,6418,Town of Fleming,CO,A,Bundled,O,Municipal,,118,1476,181,7.99,97,1208,31,8.03,0,0,0,,0,0,0,,215,2684,212,8.01
2007,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,,5606,61186,8175,9.16,4739,64152,1831,7.39,0,0,0,,0,0,0,,10345,125338,10006,8.25
2007,6604,Fort Collins City of,CO,A,Bundled,O,Municipal,,33341,484964,56158,6.87,28700,493537,6815,5.82,19871,464360,18,4.28,0,0,0,,81912,1442861,62991,5.68
2007,7300,Glenwood Springs City of,CO,A,Bundled,O,Municipal,,2900,36415,4532,7.96,6796,93722,1509,7.25,0,0,0,,0,0,0,,9696,130137,6041,7.45
2007,6638,City of Fountain,CO,A,Bundled,O,Municipal,,11051,119787,14233,9.23,2801,31298,885,8.95,4007,56605,70,7.08,0,0,0,,17859,207690,15188,8.6
2007,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,,3334,49746,4871,6.7,4473,60321,1049,7.42,9129,140185,4,6.51,0,0,0,,16936,250252,5924,6.77
2007,6752,Town of Frederick,CO,A,Bundled,O,Municipal,,3440,30371,3004,11.33,3052,32008,581,9.54,7,69,2,10.14,0,0,0,,6499,62448,3587,10.41
2007,11187,City of Longmont,CO,A,Bundled,O,Municipal,,18750,308209,33170,6.08,17720,328192,2567,5.4,7903,177183,13,4.46,0,0,0,,44373,813584,35750,5.45
2007,11256,City of Loveland,CO,A,Bundled,O,Municipal,,16121,238495,27708,6.76,5049,84292,3695,5.99,15157,331515,325,4.57,0,0,0,,36327,654302,31728,5.55
2007,10730,Las Animas City of,CO,A,Bundled,O,Municipal,,1085,9703,1398,11.18,1747,19091,576,9.15,11,110,4,10,0,0,0,,2843,28904,1978,9.84
2007,11376,Town of Lyons,CO,A,Bundled,O,Municipal,,585,7150,1152,8.18,323,5012,149,6.44,0,0,0,,0,0,0,,908,12162,1301,7.47
2007,9928,City of Julesburg,CO,A,Bundled,O,Municipal,,404,4732,670,8.54,442,6032,161,7.33,2,15,2,13.33,0,0,0,,848,10779,833,7.87
2007,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,,129760,1362006,124181,9.53,50999,565793,10867,9.01,11523,167510,66,6.88,0,0,0,,192282,2095309,135114,9.18
2007,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,29997,264587,33086,11.34,25415,254042,5762,10,28088,485085,167,5.79,0,0,0,,83500,1003714,39015,8.32
2007,10536,City of La Junta,CO,A,Bundled,O,Municipal,,2189,19713,2580,11.1,1600,16370,1099,9.77,3082,39274,52,7.85,0,0,0,,6871,75357,3731,9.12
2007,10633,City of Lamar,CO,A,Bundled,O,Municipal,,4130,32934,4194,12.54,5705,52976,1380,10.77,328,3080,115,10.65,0,0,0,,10163,88990,5689,11.42
2007,10066,K C Electric Assn,CO,A,Bundled,O,Cooperative,,4057,37385,3207,10.85,6281,68536,2282,9.16,7056,86634,744,8.14,0,0,0,,17394,192555,6233,9.03
2007,2550,City of Burlington,CO,A,Bundled,O,Municipal,,1112,11001,1813,10.11,529,5524,291,9.58,1551,13392,84,11.58,0,0,0,,3192,29917,2188,10.67
2007,918,City of Aspen,CO,A,Bundled,O,Municipal,,1930,24286,1964,7.95,3183,40401,829,7.88,0,0,0,,0,0,0,,5113,64687,2793,7.9
2007,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,,27448,254645,28232,10.78,7975,74815,3105,10.66,20216,286798,226,7.05,0,0,0,,55639,616258,31563,9.03
2007,5036,City of Delta,CO,A,Bundled,O,Municipal,,1629,16875,2179,9.65,1176,13648,560,8.62,2259,26249,50,8.61,0,0,0,,5064,56772,2789,8.92
2007,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,11284,95774,11895,11.78,9967,102776,2286,9.7,16315,303554,2,5.37,0,0,0,,37566,502104,14183,7.48
2007,3227,City of Center,CO,A,Bundled,O,Municipal,,471,5491,851,8.58,197,2419,134,8.14,597,8608,63,6.94,0,0,0,,1265,16518,1048,7.66
2007,3989,Colorado Springs City of,CO,A,Bundled,O,Municipal,,120055,1415810,183123,8.48,140744,1992824,24608,7.06,74099,1173460,323,6.31,0,0,0,,334898,4582094,208054,7.31
2007,19173,Colorado Energy Nations Company LLLP,CO,A,Bundled,O,Unregulated,,0,0,0,,0,0,0,,13482,217689,1,6.19,0,0,0,,13482,217689,1,6.19
2007,19160,"Tri-County Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,8,65,6,12.31,23,124,33,18.55,0,0,0,,0,0,0,,31,189,39,16.4
2007,19204,City of Trinidad,CO,A,Bundled,O,Municipal,,2688,23822,3851,11.28,3071,28174,658,10.9,,,,,0,0,0,,5759,51996,4509,11.08
2007,19068,Colorado Golden Energy Corp.,CO,A,Bundled,O,Unregulated,,0,0,0,,0,0,0,,1189,31105,1,3.82,0,0,0,,1189,31105,1,3.82
2007,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,,60279,589604,54775,10.22,43343,487462,8654,8.89,7083,105751,639,6.7,0,0,0,,110705,1182817,64068,9.36
2007,17715,Southwestern Electric Coop Inc,CO,A,Bundled,O,Cooperative,,5,38,5,13.16,1,12,1,8.33,0,0,0,,0,0,0,,6,50,6,12
2007,17834,City of Springfield,CO,A,Bundled,O,Municipal,,529,5470,760,9.67,189,2279,232,8.29,349,3617,17,9.65,0,0,0,,1067,11366,1009,9.39
2007,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,,8052,62731,7597,12.84,4479,51134,1346,8.76,6507,59805,1166,10.88,0,0,0,,19038,173670,10109,10.96
2007,27000,Western Area Power Administration,CO,A,Bundled,O,Federal,,0,0,0,,1722,77002,33,2.24,0,0,0,,0,0,0,,1722,77002,33,2.24
2007,40230,Deseret Generation & Tran Coop,CO,A,Bundled,O,Cooperative,,0,0,0,,0,0,0,,1203,27267,1,4.41,0,0,0,,1203,27267,1,4.41
2007,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,,599,6004,612,9.98,530,5834,80,9.08,252,2579,102,9.77,0,0,0,,1381,14417,794,9.58
2007,20510,"Wheatland Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,21,185,32,11.35,110,1268,21,8.68,0,0,0,,0,0,0,,131,1453,53,9.02
2007,20576,"White River Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,2090,20498,2394,10.2,5645,55552,738,10.16,11467,163097,9,7.03,0,0,0,,19202,239147,3141,8.03
2007,21143,City of Yuma,CO,A,Bundled,O,Municipal,,881,10971,1243,8.03,1335,16655,338,8.02,0,0,0,,0,0,0,,2216,27626,1581,8.02
2007,21081,Yampa Valley Electric Assn Inc,CO,A,Bundled,O,Cooperative,,17908,209425,20359,8.55,15899,178176,4277,8.92,12523,167099,12,7.49,0,0,0,,46330,554700,24648,8.35
2007,21075,Y-W Electric Assn Inc,CO,A,Bundled,O,Cooperative,,4689,48495,4928,9.67,3317,42263,1372,7.85,20754,221415,2343,9.37,0,0,0,,28760,312173,8643,9.21
2007,21021,City of Wray,CO,A,Bundled,O,Municipal,,855,9084,994,9.41,1252,14125,290,8.86,0,0,0,,0,0,0,,2107,23209,1284,9.08
2007,14054,Town of Oak Creek,CO,A,Bundled,O,Municipal,,359,4049,508,8.87,171,1933,78,8.85,0,0,0,,0,0,0,,530,5982,586,8.86
2007,12698,Aquila Inc,CO,A,Bundled,O,Investor Owned,,64748,594068,80434,10.9,58993,727369,11860,8.11,33075,527768,97,6.27,0,0,0,,156816,1849205,92391,8.48
2007,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,,984,14871,1563,6.62,2445,35306,684,6.93,29566,508483,11,5.81,0,0,0,,32995,558660,2258,5.91
2007,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,,6593,57525,4750,11.46,8612,77267,2598,11.15,4109,51785,175,7.93,0,0,0,,19314,186577,7523,10.35
2007,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,,14702,136269,15394,10.79,8520,100929,3139,8.44,2119,46105,11,4.6,0,0,0,,25341,283303,18544,8.94
2007,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,,47816,422101,39617,11.33,14917,164722,3321,9.06,6209,96972,15,6.4,,,,,68942,683795,42953,10.08
2007,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,,8523,64823,8464,13.15,3709,34146,934,10.86,10527,91577,2618,11.5,0,0,0,,22759,190546,12016,11.94
2007,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,9435,69214,10412,13.63,3343,31423,872,10.64,0,0,0,,0,0,0,,12778,100637,11284,12.7
2007,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,,12700,96913,10180,13.1,10268,88763,2306,11.57,121,746,44,16.22,0,0,0,,23089,186422,12530,12.39
2007,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,20789,150615,19970,13.8,8723,66331,2585,13.15,7653,102662,6,7.45,0,0,0,,37165,319608,22561,11.63
2007,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,801162,8903904,1120333,9,974687,13074050,208254,7.46,331088,6063634,340,5.46,3181,44299,1,7.18,2110118,28085887,1328928,7.51
2007,15257,"Poudre Valley R E A, Inc",CO,A,Bundled,O,Cooperative,,32454,364349,31032,8.91,5246,56955,4248,9.21,35064,534848,338,6.56,0,0,0,,72764,956152,35618,7.61
2008,918,City of Aspen,CO,A,Bundled,O,Municipal,,1741,21073,1881,8.26,3656,45869,946,7.97,0,0,0,,0,0,0,,5397,66942,2827,8.06
2008,3989,Colorado Springs City of,CO,A,Bundled,O,Municipal,,115016,1409389,183497,8.16,131251,2024137,24449,6.48,67239,1142458,311,5.89,0,0,0,,313506,4575984,208257,6.85
2008,2550,City of Burlington,CO,A,Bundled,O,Municipal,,1118,10801,1771,10.35,520,5368,289,9.69,1459,14159,84,10.3,0,0,0,,3097,30328,2144,10.21
2008,3227,City of Center,CO,A,Bundled,O,Municipal,,537.3,9271,844,5.8,276.6,2868,155,9.64,473,6491,39,7.29,0,0,0,,1286.9,18630,1038,6.91
2008,11256,City of Loveland,CO,A,Bundled,O,Municipal,,16300.7,234188,27966,6.96,5181.4,84013,3790,6.17,17156.8,374120,323,4.59,0,0,0,,38638.9,692321,32079,5.58
2008,11376,Town of Lyons,CO,A,Bundled,O,Municipal,,638,7957,1120,8.02,316,4470,166,7.07,0,0,0,,0,0,0,,954,12427,1286,7.68
2008,11187,City of Longmont,CO,A,Bundled,O,Municipal,,18293,298993,33421,6.12,18045,339768,2677,5.31,7171,162559,11,4.41,0,0,0,,43509,801320,36109,5.43
2008,9928,City of Julesburg,CO,A,Bundled,O,Municipal,,416,4386,639,9.48,510.9,5547,179,9.21,0,0,0,,0,0,0,,926.9,9933,818,9.33
2008,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,,4307,36418,3208,11.83,7075,70578,2263,10.02,8045,86501,740,9.3,0,0,0,,19427,193497,6211,10.04
2008,10536,City of La Junta,CO,A,Bundled,O,Municipal,,2375,18988,2580,12.51,2040,17150,1691,11.9,3557,34126,52,10.42,0,0,0,,7972,70264,4323,11.35
2008,10730,Las Animas City of,CO,A,Bundled,O,Municipal,,1186,9480,1660,12.51,2169,19406,271,11.18,62,521,36,11.9,0,0,0,,3417,29407,1967,11.62
2008,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,32566,285334,33332,11.41,31301,257855,5844,12.14,28153,498249,173,5.65,0,0,0,,92020,1041438,39349,8.84
2008,10633,City of Lamar,CO,A,Bundled,O,Municipal,,4433,31788,4225,13.95,6341,52644,1381,12.05,509,4147,114,12.27,0,0,0,,11283,88579,5720,12.74
2008,14054,Town of Oak Creek,CO,A,Bundled,O,Municipal,,381,4479,508,8.51,168,1896,69,8.86,0,0,0,,0,0,0,,549,6375,577,8.61
2008,12698,KCP&L Greater Missouri Operations,CO,A,Bundled,O,Investor Owned,,35817,305706,80955,11.72,32870,371150,11906,8.86,19726,277419,94,7.11,0,0,0,,88413,954275,92955,9.26
2008,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,,6965,55820,4795,12.48,10089,80557,2638,12.52,4586,51963,181,8.83,0,0,0,,21640,188340,7614,11.49
2008,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,,1044,15995,1591,6.53,2396,33927,706,7.06,29464,503321,11,5.85,0,0,0,,32904,553243,2308,5.95
2008,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,,51536,428450,40002,12.03,16419,171436,3473,9.58,7420,102265,15,7.26,0,0,0,,75375,702151,43490,10.73
2008,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,,17039,145172,16167,11.74,10398,106547,3150,9.76,2207,42341,12,5.21,0,0,0,,29644,294060,19329,10.08
2008,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,12468.5,99470,12045,12.53,5463.2,47837,2198,11.42,26583,413685,198,6.43,0,0,0,,44514.7,560992,14441,7.93
2008,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,,6016,63659,8249,9.45,4951,64273,1857,7.7,0,0,0,,0,0,0,,10967,127932,10106,8.57
2008,6638,City of Fountain,CO,A,Bundled,O,Municipal,,11234,120922,14356,9.29,2548,31381,917,8.12,3320,43435,37,7.64,0,0,0,,17102,195738,15310,8.74
2008,6752,Town of Frederick,CO,A,Bundled,O,Municipal,,3851,30872,3101,12.47,3476,33331,557,10.43,27,539,3,5.01,0,0,0,,7354,64742,3661,11.36
2008,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,,3043,49119,4855,6.2,4988,66425,931,7.51,9859,130400,3,7.56,0,0,0,,17890,245944,5789,7.27
2008,6418,Town of Fleming,CO,A,Bundled,O,Municipal,,133,1509,192,8.81,85,1236,31,6.88,0,0,0,,0,0,0,,218,2745,223,7.94
2008,6604,Fort Collins City of,CO,A,Bundled,O,Municipal,,33318,472383,56659,7.05,29512.9,500222,7238,5.9,19617.9,457193,16,4.29,0,0,0,,82448.8,1429798,63913,5.77
2008,5036,City of Delta,CO,A,Bundled,O,Municipal,,1645,17036,2212,9.66,1183,13582,560,8.71,2292,26609,50,8.61,0,0,0,,5120,57227,2822,8.95
2008,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,,30127,264631,28692,11.38,8760,77069,3207,11.37,21948,284946,221,7.7,0,0,0,,60835,626646,32120,9.71
2008,8751,Town of Holly,CO,A,Bundled,O,Municipal,,370,2955,418,12.52,337,2815,133,11.97,36,226,16,15.93,0,0,0,,743,5996,567,12.39
2008,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,58696.5,606804,44844,9.67,39616.9,496196,9178,7.98,6021,77780,20,7.74,0,0,0,,104334.4,1180780,54042,8.84
2008,8777,City of Holyoke,CO,A,Bundled,O,Municipal,,913,10572,933,8.64,890,10868,249,8.19,0,0,0,,0,0,0,,1803,21440,1182,8.41
2008,8311,Town of Haxtun,CO,A,Bundled,O,Municipal,,406,3721,521,10.91,322,3673,133,8.77,0,0,0,,0,0,0,,728,7394,654,9.85
2008,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,,5030,48210,4871,10.43,4858,50058,1266,9.7,22569,260859,2056,8.65,0,0,0,,32457,359127,8193,9.04
2008,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,,139818,1363957,125886,10.25,55417,575021,11157,9.64,14257,182595,68,7.81,0,0,0,,209492,2121573,137111,9.87
2008,7300,Glenwood Springs City of,CO,A,Bundled,O,Municipal,,3007,38896,4765,7.73,6824,92355,1284,7.39,0,0,0,,0,0,0,,9831,131251,6049,7.49
2008,7478,Town of Granada,CO,A,Bundled,O,Municipal,,366,2633,223,13.9,103,774,17,13.31,0,0,0,,0,0,0,,469,3407,240,13.77
2008,7826,City of Gunnison,CO,A,Bundled,O,Municipal,,1863,27298,3232,6.82,2367,40398,801,5.86,0,0,0,,0,0,0,,4230,67696,4033,6.25
2008,7563,"Grand Valley Rrl Pwr Line, Inc",CO,A,Bundled,O,Cooperative,,14917.8,138341,13291,10.78,6718.7,66637,2037,10.08,817.7,13249,7,6.17,0,0,0,,22454.2,218227,15335,10.29
2008,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,,9475,77109,8685,12.29,3981,38057,1421,10.46,788,8427,8,9.35,0,0,0,,14244,123593,10114,11.52
2008,21021,City of Wray,CO,A,Bundled,O,Municipal,,800.9,7954,979,10.07,1158.6,12791,290,9.06,0,0,0,,0,0,0,,1959.5,20745,1269,9.45
2008,20510,"Wheatland Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,27,232,36,11.64,136,1745,18,7.79,,,,,0,0,0,,163,1977,54,8.24
2008,20576,"White River Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,2298,21509,2472,10.68,5026,49068,757,10.24,28337,410058,9,6.91,0,0,0,,35661,480635,3238,7.42
2008,19160,"Tri-County Electric Coop, Inc",CO,A,Bundled,O,Cooperative,,6,39,6,15.38,27,146,31,18.49,0,0,0,,0,0,0,,33,185,37,17.84
2008,19204,City of Trinidad,CO,A,Bundled,O,Municipal,,2943,23368,3870,12.59,3312,26891,694,12.32,153,1311,119,11.67,0,0,0,,6408,51570,4683,12.43
2008,19173,Colorado Energy Nations Company LLLP,CO,A,Bundled,O,Unregulated,,,,,,,,,,12554,195867,1,6.41,,,,,12554,195867,1,6.41
2008,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,,65790,596280,56547,11.03,47615,482382,8164,9.87,9857,130058,674,7.58,0,0,0,,123262,1208720,65385,10.2
2008,21075,Y-W Electric Assn Inc,CO,A,Bundled,O,Cooperative,,5077,47475,4944,10.69,4324,53922,1411,8.02,22436,212859,2353,10.54,0,0,0,,31837,314256,8708,10.13
2008,99999,Adjustment 2008,CO,A,Bundled,I,,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
2008,56146,Black Hills/Colorado Elec.Utility Co. LP,CO,A,Bundled,O,Investor Owned,,32619,284294,81420,11.47,30820,350610,12070,8.79,16280,235218,91,6.92,0,0,0,,79719,870122,93581,9.16
2008,21143,City of Yuma,CO,A,Bundled,O,Municipal,,880,10422,1247,8.44,1337,16046,354,8.33,0,0,0,,0,0,0,,2217,26468,1601,8.38
2008,21081,Yampa Valley Electric Assn Inc,CO,A,Bundled,O,Cooperative,,19693,219687,20693,8.96,17584,185906,4406,9.46,15691,188984,14,8.3,0,0,0,,52968,594577,25113,8.91
2008,40230,Deseret Generation & Tran Coop,CO,A,Bundled,O,Cooperative,,0,0,0,,0,0,0,,1277,31095,1,4.11,0,0,0,,1277,31095,1,4.11
2008,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,,640,5968,622,10.72,332,2933,22,11.32,1205,7327,172,16.45,0,0,0,,2177,16228,816,13.42
2008,27000,Western Area Power Administration,CO,A,Bundled,O,Federal,,0,0,0,,1906,78258,16,2.44,0,0,0,,0,0,0,,1906,78258,16,2.44
2008,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,,914531,8905338,1133153,10.27,1145449,13044100,208122,8.78,409436,6273298,342,6.53,4041,48584,1,8.32,2473457,28271320,1341618,8.75
2008,15257,"Poudre Valley R E A, Inc",CO,A,Bundled,O,Cooperative,,35859.3,362436,31204,9.89,5808,56578,3965,10.27,43046,597921,644,7.2,0,0,0,,84713.3,1016935,35813,8.33
2008,17715,Southwestern Electric Coop Inc,CO,A,Bundled,O,Cooperative,,11,58,5,18.97,3,15,1,20,0,0,0,,0,0,0,,14,73,6,19.18
2008,17834,City of Springfield,CO,A,Bundled,O,Municipal,,501,5436,750,9.22,229,2506,193,9.14,320,3285,17,9.74,0,0,0,,1050,11227,960,9.35
2008,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,,14007,104986,10309,13.34,11229,92133,2339,12.19,131,715,50,18.32,0,0,0,,25367,197834,12698,12.82
2008,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,22197,149424,20232,14.86,8279,54836,2662,15.1,13544,172747,7,7.84,0,0,0,,44020,377007,22901,11.68
2008,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,,9665,69035,8609,14,4056,33768,935,12.01,12940,106530,2624,12.15,0,0,0,,26661,209333,12168,12.74
2008,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,,10019,72173,10575,13.88,3596,31592,884,11.38,0,0,0,,0,0,0,,13615,103765,11459,13.12
2008,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,,8475,60592,7593,13.99,6232,67296,1349,9.26,6677,54626,1153,12.22,0,0,0,,21384,182514,10095,11.72
2009,8311,Town of Haxtun,CO,A,Bundled,O,Municipal,,549,4778,522,11.49,255,2746,129,9.29,0,0,0,,0,0,0,,804,7524,651,10.69
2009,7826,City of Gunnison,CO,A,Bundled,O,Municipal,,2083,25524,3314,8.16,2653,40394,812,6.57,,,,,,,,,4736,65918,4126,7.18
2009,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,,9780,72309,8763,13.53,4073,35790,1438,11.38,750,8122,9,9.23,,,,,14603,116221,10210,12.56
2009,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,,131614,1347857,127091,9.76,49667,541310,11375,9.18,12710,174759,73,7.27,,,,,193991,2063926,138539,9.4
2009,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,,5268.3,48469,4902,10.87,5436.4,51634,1338,10.53,25554.1,296654,2085,8.61,0,0,0,,36258.8,396757,8325,9.14
2009,8777,City of Holyoke,CO,A,Bundled,O,Municipal,,1008,10835,947,9.3,993,10931,256,9.08,,,,,,,,,2001,21766,1203,9.19
2009,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,,55054.2,610731,45172,9.01,37881.9,520773,9363,7.27,4301.3,59794,11,7.19,,,,,97237.4,1191298,54546,8.16
2009,8751,Town of Holly,CO,A,Bundled,O,Municipal,,420,2886,410,14.55,372,2696,150,13.8,35,238,14,14.71,,,,,827,5820,574,14.21
2009,7563,"Grand Valley Rrl Pwr Line, Inc",CO,A,Bundled,O,Cooperative,,16369,143800,13834,11.38,7433,69281,2224,10.73,793,12793,5,6.2,0,0,0,,24595,225874,16063,10.89
2009,6604,Fort Collins City of,CO,A,Bundled,O,Municipal,,33510.2,465543,57148,7.2,30132.5,492896,7587,6.11,19653.3,446090,15,4.41,,,,,83296,1404529,64750,5.93
2009,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,,3753,49150,4864,7.64,5505,72085,920,7.64,9938,122537,4,8.11,,,,,19196,243772,5788,7.87
2009,6752,Town of Frederick,CO,A,Bundled,O,Municipal,,4121,30983,3145,13.3,3472,31479,585,11.03,,,,,,,,,7593,62462,3730,12.16
2009,6638,City of Fountain,CO,A,Bundled,O,Municipal,,11939,121401,14403,9.83,2652,30864,853,8.59,3244,39999,34,8.11,,,,,17835,192264,15290,9.28
2009,6418,Town of Fleming,CO,A,Bundled,O,Municipal,,150,1503,183,9.98,114,1143,37,9.97,,,,,,,,,264,2646,220,9.98
2009,7300,Glenwood Springs City of,CO,A,Bundled,O,Municipal,,3069,38612,4794,7.95,6658,89265,1295,7.46,0,0,0,,0,0,0,,9727,127877,6089,7.61
